Publication Date,Title,URL
2015-09-04T23:01:03Z,Canada and Australia feel the squeeze in wake of Chinese economic slowdown,https://www.theguardian.com/business/2015/sep/05/canada-australia
2015-09-04T17:40:53Z,ECB risks renewed criticism with 'magic money tree' sculpture,https://www.theguardian.com/business/2015/sep/04/ecb-magic-money-tree-sculpture-franfurt
2015-09-04T17:09:44Z,Stock markets slide after 'mixed-bag' US jobs report - as it happened,https://www.theguardian.com/business/live/2015/sep/04/business-live-jittery-markets-fall-us-jobs-report
2015-09-04T16:56:02Z,Car sales surge 10% in August to highest level in eight years,https://www.theguardian.com/business/2015/sep/04/car-sales-up-for-august-bucking-miserable-retail-trend
2015-09-04T14:05:28Z,AstraZeneca heart disease drug gets wider FDA approval,https://www.theguardian.com/business/2015/sep/04/astrazeneca-heart-disease-drug-brilinta-gets-fda-approval-at-60mg
2015-09-04T13:52:54Z,"The road to recovery: furloughs, layoffs and job numbers that shade the truth",https://www.theguardian.com/business/2015/sep/04/unemployment-rate-furloughs-layoffs-us-economic-recovery
2015-09-04T12:42:56Z,"US economy adds 173,000 jobs as unemployment rate drops to 5.1%",https://www.theguardian.com/business/2015/sep/04/us-economy-jobs-report-unemployment-drops-interest-rate
2015-09-04T11:24:20Z,"SABMiller and Diageo could benefit from a merger, say analysts",https://www.theguardian.com/business/marketforceslive/2015/sep/04/sabmiller-and-diageo-could-benefit-from-a-merger-say-analysts
2015-09-04T09:54:48Z,"Chip designer Arm could see royalties cut, says broker",https://www.theguardian.com/business/marketforceslive/2015/sep/04/chip-designer-arm-could-see-royalties-cut-says-broker
2015-09-04T08:36:09Z,"FTSE falls back ahead of US jobs, while Next drops after downgrade",https://www.theguardian.com/business/marketforceslive/2015/sep/04/ftse-falls-back-ahead-of-us-jobs-while-next-drops-after-downgrade
2015-09-04T07:49:44Z,UK high street has worst month since 2008,https://www.theguardian.com/business/2015/sep/04/uk-high-street-has-worst-month-since-2008
2015-09-04T02:42:43Z,Paul Krugman: Australia can weather a Chinese economic downturn,https://www.theguardian.com/business/2015/sep/04/paul-krugman-australia-can-weather-the-chinese-economic-downturn
2015-09-05T15:00:04Z,"Primark hopes luck of the Irish will see it win US hearts, and dollars",https://www.theguardian.com/business/2015/sep/05/primark-launch-boston-united-states-retail
2015-09-05T12:00:00Z,Labor day weekend gas prices likely to reach an 11-year low,https://www.theguardian.com/business/2015/sep/05/happy-labor-day-weekend-gas-oil-prices-lowest-11-years
2015-09-05T11:00:07Z,Is company's claim of meat without murder too good to be true?,https://www.theguardian.com/business/2015/sep/05/meat-without-murder-modern-meadow
2015-09-06T23:21:06Z,UK manufacturing hit by turmoil in China,https://www.theguardian.com/business/2015/sep/07/uk-manufacturing-turmoil-china-economy
2015-09-06T18:22:13Z,Gatwick BA cabin crew face big pay cuts or redundancy,https://www.theguardian.com/business/2015/sep/06/gatwick-ba-cabin-crew-face-big-pay-cuts-or-redundancy
2015-09-06T17:37:06Z,A nice pile: the executives cashing in on Britain's housebuilding boom,https://www.theguardian.com/business/2015/sep/06/nice-pile-executives-cashing-britains-housebuilding-berkeley-persimmon-barratt
2015-09-06T17:01:01Z,Bumper payouts for housebuilding executives as market booms,https://www.theguardian.com/business/2015/sep/06/bumper-payouts-for-housebuilding-executives-persimmon-berkeley
2015-09-06T14:54:35Z,Sir Adrian Cadbury obituary,https://www.theguardian.com/business/2015/sep/06/sir-adrian-cadbury
2015-09-06T14:20:52Z,America's decline in wages can be traced to the George W Bush era,https://www.theguardian.com/business/economics-blog/2015/sep/06/america-decline-in-wages-can-be-traced-from-the-george-w-bush-era
2015-09-06T13:03:17Z,The innovators: smartphone shortcuts at the click of a Flic,https://www.theguardian.com/business/2015/sep/06/the-innovators-smartphone-shortcuts-at-the-click-of-a-flic
2015-09-06T11:57:19Z,US-appointed egg lobby paid food blogs and targeted chef to crush vegan startup,https://www.theguardian.com/business/2015/sep/06/usda-american-egg-board-paid-bloggers-hampton-creek
2015-09-06T08:00:03Z,Central banks can do nothing more to insulate us from an Asian winter,https://www.theguardian.com/business/2015/sep/06/central-banks-can-dop-nothing-insulate-asia-economic-winter
2015-09-06T08:00:03Z,Berkeley lays on the shares with a trowel,https://www.theguardian.com/business/2015/sep/06/berkeley-lays-on-shares-trowel-tony-pidgley
2015-09-06T07:59:02Z,"Labour leadership races can change fast; interest rates, not so much",https://www.theguardian.com/business/2015/sep/06/labour-leadership-race-change-fast-interest-rates-not-jeremy-corbyn
2015-09-07T23:01:03Z,Living wage fears sending 'shockwaves' through UK labour market,https://www.theguardian.com/business/2015/sep/08/living-wage-fears-sending-shockwaves-through-uk-labour-market
2015-09-07T18:54:54Z,Share buyback is a terrible advert for Glencore's abilities,https://www.theguardian.com/business/blog/2015/sep/07/share-buyback-is-a-terrible-advert-for-glencores-abilities
2015-09-07T18:12:59Z,Chinese stock markets dive after record $94bn fall in central bank reserves,https://www.theguardian.com/business/2015/sep/07/chinese-stock-markets-dive-after-record-94bn-fall-in-central-bank-reserves
2015-09-07T17:50:30Z,Sainsbury's and L&G head campaign to simplify boardroom pay,https://www.theguardian.com/business/2015/sep/07/sainsburys-legal-general-drive-campaign-simplify-boardroom-pay
2015-09-07T17:48:49Z,Sports Direct's board under pressure as City investors lose faith,https://www.theguardian.com/business/2015/sep/07/sports-directs-mike-ashley-re-election-city-rmal-loses-confidence
2015-09-07T17:21:56Z,British cherry harvest hits 30-year high,https://www.theguardian.com/lifeandstyle/2015/sep/07/british-cherry-harvest-hits-30-year-high
2015-09-07T16:41:46Z,Glencore's former Rich boy rues multibillion-pound loss,https://www.theguardian.com/business/2015/sep/07/glencore-former-rich-boy-ivan-glasenberg
2015-09-07T16:38:17Z,Glencore CEO to shell out $210m during restructuring drive,https://www.theguardian.com/business/2015/sep/07/glencore-ceo-to-shell-out-210m-during-restructuring-drive
2015-09-07T16:19:00Z,Tesco to reduce net debt by as much as £3.35bn after Homeplus sale,https://www.theguardian.com/business/2015/sep/07/tesco-reduce-net-debt-homeplus-korean
2015-09-07T15:24:12Z,Government delays revealing identities of RBS share buyers,https://www.theguardian.com/business/2015/sep/07/government-delays-revealing-rbs-share-buyer-identities
2015-09-07T15:09:29Z,"British bankers top bonus list, according to EU financial watchdog",https://www.theguardian.com/business/2015/sep/07/british-bankers-top-bonus-list-according-to-eu-financial-watchdog
2015-09-07T13:22:10Z,Officials admit discussing idea that cruise operator could hire foreign crew,https://www.theguardian.com/business/2015/sep/07/officials-admit-discussing-idea-that-cruise-operator-could-hire-foreign-crew
2015-09-07T13:07:35Z,Primark's UK growth accelerates ahead of US launch,https://www.theguardian.com/business/2015/sep/07/primark-uk-growth-accelerates-ahead-of-us-launch-associated-british-foods
2015-09-07T11:12:53Z,"UK businesses should highlight upsides of staying in the EU, says pressure group",https://www.theguardian.com/business/2015/sep/07/uk-businesses-speak-of-benefits-of-remaining-in-the-eu-says-chairman
2015-09-07T05:00:31Z,Asian stock markets push higher after China data hints at stronger economy,https://www.theguardian.com/business/2015/sep/07/asian-stock-markets-push-higher-after-china-data-hints-at-stronger-economy
2015-09-07T02:00:04Z,Gender pay gap and lack of access to education driving UK inequality,https://www.theguardian.com/business/2015/sep/07/gender-pay-gap-lack-of-access-to-education-uk-inequality
2015-09-08T23:01:11Z,Graduate recruiters under pressure to attract more women,https://www.theguardian.com/business/2015/sep/09/graduate-recruiters-attract-more-women
2015-09-08T21:34:45Z,United Airlines chief executive steps down amid corruption investigation,https://www.theguardian.com/business/2015/sep/08/united-airlines-ceo-steps-down-jeff-smisek-corruption-investigation-port-authority
2015-09-08T18:14:03Z,Strong eurozone figures rally global markets after China gloom,https://www.theguardian.com/business/2015/sep/08/strong-eurozone-figures-rally-global-markets-after-china-gloom
2015-09-08T18:07:04Z,Royal London was right to have a Direct word,https://www.theguardian.com/business/nils-pratley-on-finance/2015/sep/08/royal-london-was-right-to-have-a-direct-word
2015-09-08T17:24:20Z,Labour throws lifeline to challenger banks in fight against Osborne tax,https://www.theguardian.com/money/2015/sep/08/labour-throws-lifeline-to-challenger-banks-in-fight-against-osborne-tax
2015-09-08T17:06:40Z,Markets rally on stimulus hopes after Chinese imports slump - as it happened,https://www.theguardian.com/business/live/2015/sep/08/weak-chinese-trade-data-slowdown-markets-live-updates
2015-09-08T17:02:41Z,Berkeley shareholders rebuke housebuilder over pay policy,https://www.theguardian.com/business/2015/sep/08/berkeley-shareholders-rebuke-house-builder-pay-policy
2015-09-08T15:36:55Z,What's the catch? MPs warn UKFI over banks' £1 privatisation fees,https://www.theguardian.com/business/2015/sep/08/mps-warn-ukfi-over-banks-1-pound-privatisation-fees
2015-09-08T14:14:46Z,"Justin King, former Sainsbury's boss, joins private equity firm",https://www.theguardian.com/business/2015/sep/08/justin-king-former-sainsburys-boss-joins-terra-firma
2015-09-08T07:38:10Z,Costa Coffee owner to raise prices in response to national living wage,https://www.theguardian.com/business/2015/sep/08/costa-coffee-owner-to-raise-prices-in-response-to-national-living-wage
2015-09-08T05:30:59Z,China plans stock market 'circuit breaker' to curb volatility,https://www.theguardian.com/business/2015/sep/08/china-plans-stock-market-circuit-breaker-as-shares-slide-on-import-woes
2015-09-09T23:01:02Z,UK auditors sound public-sector debt warning,https://www.theguardian.com/business/2015/sep/10/government-must-face-up-to-200m-shortfall-of-financial-assets
2015-09-09T19:23:04Z,Morrisons needs to answer questions over convenience store sale | Nils Pratley,https://www.theguardian.com/business/nils-pratley-on-finance/2015/sep/09/morrisons-needs-to-answer-questions-over-convenience-store-sale
2015-09-09T18:48:49Z,Sports Direct denies 'Dickensian practices' in face of investor revolt,https://www.theguardian.com/business/2015/sep/09/sports-direct-investors-revolt-against-chairman-and-pay-policy
2015-09-09T18:11:53Z,Former Secret Millionaire leads takeover of Morrisons' convenience stores,https://www.theguardian.com/business/2015/sep/09/former-secret-millionaire-heads-acquisition-of-morrisons-convenience-stores
2015-09-09T17:14:47Z,Asian and European stock markets rally on stimulus hopes - as it happened,https://www.theguardian.com/business/live/2015/sep/09/japanese-stock-market-soars-global-rally-business-live
2015-09-09T15:00:03Z,"Global recession in next two years is 'most likely' scenario, says economist",https://www.theguardian.com/business/2015/sep/09/global-recession-two-years-likely-economist-buiter
2015-09-09T13:00:15Z,US private equity firm KKR takes 24.9% stake in Marshall Wace,https://www.theguardian.com/business/2015/sep/09/us-private-equity-firm-kkr-stake-marshall-wace-london-hedge-fund
2015-09-09T12:45:14Z,Aviation safety advances helped stave off BA plane fire disaster,https://www.theguardian.com/business/2015/sep/09/british-airways-plane-fire-aviation-safety-las-vegas
2015-09-09T10:33:24Z,UK goods exports suffer worst month in nearly five years,https://www.theguardian.com/business/2015/sep/09/uk-goods-exporters-worst-month-five-years
2015-09-09T10:13:53Z,UK's oil and gas industry braces for further job cuts,https://www.theguardian.com/business/2015/sep/09/uk-oil-and-gas-industry-further-job-cuts
2015-09-09T09:57:45Z,British Airways plane catches fire at Las Vegas airport – in pictures,https://www.theguardian.com/world/2015/sep/09/british-airways-plane-catches-fire-las-vegas-airport-pictures
2015-09-09T08:59:37Z,Barratt profits surge thanks to housing shortage and Help to Buy scheme,https://www.theguardian.com/business/2015/sep/09/barratt-profits-surge-thanks-to-housing-shortage-and-help-to-buy-scheme
2015-09-09T08:19:55Z,Caroline Flint urges 'protected' energy tariff for vulnerable customers,https://www.theguardian.com/business/2015/sep/09/carolione-flint-protected-energy-tariff-vulnerable-customers
2015-09-09T08:13:29Z,Ryanair profits to break €1bn barrier,https://www.theguardian.com/business/2015/sep/09/ryanair-profits-to-break-1bn-barrier
2015-09-10T19:34:44Z,Primark makes understated US debut as Boston flagship opens,https://www.theguardian.com/business/2015/sep/10/primark-irish-retailer-opens-flagship-store-boston
2015-09-10T19:11:41Z,Shell leaves climate project it helped set up amid Arctic drilling row,https://www.theguardian.com/business/2015/sep/10/shell-leaves-climate-project-it-helped-found-amid-arctic-drilling-row
2015-09-10T18:22:25Z,Next boss serves up some sober analysis of wage policy,https://www.theguardian.com/business/nils-pratley-on-finance/2015/sep/10/next-boss-serves-up-some-sober-analysis-of-wage-policy
2015-09-10T18:03:59Z,"Osborne's bank profits tax could stifle competition, warns Andrew Tyrie",https://www.theguardian.com/business/2015/sep/10/osborne-bank-profits-tax-stifle-competition-andrew-tyrie
2015-09-10T17:53:50Z,Ikea marches on as sales rise to €32bn,https://www.theguardian.com/business/2015/sep/10/ikea-marches-on-as-sales-rise-to-32bn
